"File","Family","Format","BookFormat","PaperType","PhotoId","HeroType","HasGallery","GalleryCount","GalleryUrls"
"photo-signature-thehague-187-hpr-16x20.mdx","hpr","paper","","HPR","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock1-16x20.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock2-16x20.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/hero-16x20.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-photo-rag.jpg"
"photo-signature-thehague-187-hpr-24x36.mdx","hpr","paper","","HPR","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock1-24x36.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock2-24x36.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/hero-24x36.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-photo-rag.jpg"
"photo-signature-thehague-187-hpr-a3.mdx","hpr","paper","","HPR","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock1-a3-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock2-a3-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/hero-a3-portrait.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-photo-rag.jpg"
"photo-signature-thehague-187-hpr-a4.mdx","hpr","paper","","HPR","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock1-a4-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock2-a4-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/hero-a4-portrait.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-photo-rag.jpg"
"photo-signature-thehague-187-hpr-a5.mdx","hpr","paper","","HPR","2025-05-01-TheHague-export-2025-05-01-thehague-187","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock1-a5-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/mock2-a5-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (187)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-187/papers/hero-a5-portrait.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-photo-rag.jpg"
"photo-signature-thehague-194-can-16x12.mdx","can","canvas","","","2025-05-01-TheHague-export-2025-05-01-thehague-194","placeholder","False","0",""
"photo-signature-thehague-194-can-20x16.mdx","can","canvas","","","2025-05-01-TheHague-export-2025-05-01-thehague-194","placeholder","False","0",""
"photo-signature-thehague-194-can-30x20.mdx","can","canvas","","","2025-05-01-TheHague-export-2025-05-01-thehague-194","placeholder","False","0",""
"photo-signature-thehague-194-can-36x24.mdx","can","canvas","","","2025-05-01-TheHague-export-2025-05-01-thehague-194","placeholder","False","0",""
"photo-signature-thehague-194-can-40x30.mdx","can","canvas","","","2025-05-01-TheHague-export-2025-05-01-thehague-194","placeholder","False","0",""
"photo-signature-thehague-194-clp-12x16.mdx","clp","paper","","CLP","2025-05-01-TheHague-export-2025-05-01-thehague-194","placeholder","False","0",""
"photo-signature-thehague-194-clp-16x20.mdx","clp","paper","","CLP","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock1-16x20.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock2-16x20.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/hero-16x20.jpg|https://photos.studiotj.com/shop/details/papers/lustre-photo-paper.jpg"
"photo-signature-thehague-194-clp-20x30.mdx","clp","paper","","CLP","2025-05-01-TheHague-export-2025-05-01-thehague-194","placeholder","False","0",""
"photo-signature-thehague-194-clp-24x36.mdx","clp","paper","","CLP","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock1-24x36.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock2-24x36.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/hero-24x36.jpg|https://photos.studiotj.com/shop/details/papers/lustre-photo-paper.jpg"
"photo-signature-thehague-194-clp-8x10.mdx","clp","paper","","CLP","2025-05-01-TheHague-export-2025-05-01-thehague-194","placeholder","False","0",""
"photo-signature-thehague-194-ema-16x20.mdx","ema","paper","","EMA","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock1-16x20.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock2-16x20.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/hero-16x20.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-signature-thehague-194-ema-24x36.mdx","ema","paper","","EMA","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock1-24x36.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock2-24x36.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/hero-24x36.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-signature-thehague-194-ema-a3.mdx","ema","paper","","EMA","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock1-a3-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock2-a3-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/hero-a3-portrait.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-signature-thehague-194-ema-a4.mdx","ema","paper","","EMA","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock1-a4-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock2-a4-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/hero-a4-portrait.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-signature-thehague-194-ema-a5.mdx","ema","paper","","EMA","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock1-a5-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock2-a5-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/hero-a5-portrait.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-signature-thehague-194-fap-a3-black.mdx","fap","framed","","","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/fap/mock1-a3-portrait-black.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/fap/mock2-a3-portrait-black.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/fap/hero-a3-portrait-black.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-signature-thehague-194-fap-a3-natural-oak.mdx","fap","framed","","","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/fap/mock1-a3-portrait-natural.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/fap/mock2-a3-portrait-natural.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/fap/hero-a3-portrait-natural.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-signature-thehague-194-fap-a3-white.mdx","fap","framed","","","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/fap/mock1-a3-portrait-white.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/fap/mock2-a3-portrait-white.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/fap/hero-a3-portrait-white.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-signature-thehague-194-fap-a4-black.mdx","fap","framed","","","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/fap/mock1-a4-portrait-black.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/fap/mock2-a4-portrait-black.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/fap/hero-a4-portrait-black.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-signature-thehague-194-fap-a4-natural-oak.mdx","fap","framed","","","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/fap/mock1-a4-portrait-natural.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/fap/mock2-a4-portrait-natural.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/fap/hero-a4-portrait-natural.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-signature-thehague-194-fap-a4-white.mdx","fap","framed","","","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/fap/mock1-a4-portrait-white.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/fap/mock2-a4-portrait-white.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/fap/hero-a4-portrait-white.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-signature-thehague-194-hge-16x20.mdx","hge","paper","","HGE","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock1-16x20.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock2-16x20.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/hero-16x20.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-signature-thehague-194-hge-24x36.mdx","hge","paper","","HGE","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock1-24x36.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock2-24x36.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/hero-24x36.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-signature-thehague-194-hge-a3.mdx","hge","paper","","HGE","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock1-a3-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock2-a3-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/hero-a3-portrait.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-signature-thehague-194-hge-a4.mdx","hge","paper","","HGE","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock1-a4-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock2-a4-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/hero-a4-portrait.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-signature-thehague-194-hge-a5.mdx","hge","paper","","HGE","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock1-a5-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock2-a5-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/hero-a5-portrait.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-german-etching.jpg"
"photo-signature-thehague-194-hpr-16x20.mdx","hpr","paper","","HPR","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock1-16x20.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock2-16x20.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/hero-16x20.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-photo-rag.jpg"
"photo-signature-thehague-194-hpr-24x36.mdx","hpr","paper","","HPR","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock1-24x36.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock2-24x36.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/hero-24x36.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-photo-rag.jpg"
"photo-signature-thehague-194-hpr-a3.mdx","hpr","paper","","HPR","2025-05-01-TheHague-export-2025-05-01-thehague-194","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock1-a3-portrait.jpg|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/mock2-a3-portrait.jpg|https://photos.studiotj.com/2025-05-01-TheHague-export/2025-05-01-TheHague (194)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-01-TheHague-export-2025-05-01-thehague-194/papers/hero-a3-portrait.jpg|https://photos.studiotj.com/shop/details/papers/hahnemuhle-photo-rag.jpg"
